,ID,BB,LS,DS,WH,FB,KB,VM
575,727.0,99.97125934412773,0.000776837347981062,0.02796380007804821,6.635591985054937e-10,1.1147115600867055e-13,1.7782582041887904e-08,1.6733498224859319e-56
576,729.0,16.546179188366715,0.008977951491246737,83.07378608627126,1.3111216557346596e-05,0.3695041795106432,0.0015394831435383647,1.6655610740279913e-51
577,730.0,5.175292846985446,0.0009135014759381071,92.20259629351531,2.366498694048554e-06,2.621168308088163,2.668343645363265e-05,8.510240583260749e-54
578,731.0,3.6273144061598517,0.0059704328786211154,83.83195647154128,9.037221825421416e-07,12.534670890669883,8.689502816539208e-05,1.8011154596287693e-53
579,732.0,3.118172991053738,0.03431236007654346,69.8253172615493,9.46928824807754e-07,27.02135764396508,0.0008387964265494196,2.578951276111063e-52
580,734.0,3.604024639886927,0.001807638873471978,94.17859194425311,3.0239443944807156e-06,2.2155293870407906,4.336600133971403e-05,2.7624384511515943e-53
581,735.0,2.91700681739596,0.06647155741448461,70.26942457872623,8.503332593262847e-07,26.7459057006925,0.0011904954375862346,5.10670110652655e-52
582,736.0,2.863956254925466,0.040510431035638506,75.31757553207086,8.562557709566424e-07,21.777368251380782,0.0005886743314886154,2.275175787261766e-52
583,741.0,4.297546060513865,0.006958759495374153,94.96327004547693,1.1384571002780379e-05,0.7318708502598631,0.0003428996829345465,5.751682404103931e-52
584,742.0,4.437553265434852,0.008399343116306936,94.94560965680299,1.2539076926089623e-05,0.6080319764937794,0.00039321907514270834,6.5418147781310046e-52
585,745.0,6.660617646642695,0.6548066233018534,86.66393225403391,1.1278493609965522e-05,5.96353432730411,0.05709787022383095,3.4013274344827557e-50
586,746.0,7.771685644839598,0.015555448771838856,92.12295862411277,3.370417777817721e-05,0.0886938635149691,0.0010727145829926197,4.441261945339317e-51
587,748.0,12.602763715951419,0.15504110043656846,87.18034081903873,3.744188453000465e-05,0.0566574050378147,0.00515951765092105,3.878971048080573e-51
588,749.0,36.43544430987134,0.014096782566122379,63.550224482913684,3.4577065625198084e-05,9.343050601241444e-05,0.0001064170772221693,9.649093057639267e-52
589,755.0,76.56646601538706,4.285930004063139,0.22281381349207033,0.0001274044314965816,1.6226038759456514e-09,18.92466276100356,7.293397898753744e-48
590,756.0,8.573056585193632,5.52628116306363,80.86956004239387,1.6309695906889037e-06,4.981746403947118,0.04935417443215855,1.116924417030065e-49
591,757.0,25.238455256409353,62.5727324093213,0.3549652232396479,2.0785027479986553e-07,1.3511044129012573e-05,11.833833392135231,1.3336298515688097e-47
592,758.0,3.9225943406376196,94.91335940864056,0.1752408938640041,1.6060259813083327e-08,1.1147479688645225e-05,0.9887941933178992,2.3626921946876034e-47
593,760.0,13.406761290363555,0.17746667494792734,86.355633368828,0.00010041008081897176,0.04140067728685613,0.018637578492834525,1.0483493340530102e-50
594,761.0,44.21904521563608,0.09173363361935888,55.686936866392934,0.00010766888521084313,8.144821809162901e-05,0.0020951672483409257,4.756359744250935e-52
595,762.0,24.15257047088287,1.625869408453607,73.77243242933764,0.00016216494923030267,0.025137538699215877,0.42382798767742913,5.795459467499657e-51
596,763.0,4.008715376191315,0.00210393832034439,95.45760592236448,2.612267732467694e-06,0.5314848540073303,8.72968488186633e-05,7.013777000848869e-56
597,764.0,6.816735098740255,0.008207085749762012,93.1560918370305,5.504968941559819e-06,0.018865524086863126,9.494942366004088e-05,1.0540631196847995e-55
598,765.0,4.167788941347865,0.03476961287341308,76.71561955827912,6.672455970267913e-07,19.080132002010114,0.0016892182439040703,1.125225990971036e-55
599,767.0,1.9457456694038515,0.017450032532351833,75.62037242388246,2.8582607897715545e-07,22.416200615826604,0.00023097252861933626,2.1370188241889384e-56
600,768.0,3.8033136596219945,0.05126694547184476,86.10499440158607,7.318171790127301e-08,10.040330678541185,9.424159713349492e-05,1.354944526927942e-56
601,769.0,4.855350184017074,1.603036285863149,69.39563113710011,7.751431274369508e-08,24.13936556664248,0.006616748862917633,4.3579391399879817e-54
602,770.0,2.019895274444278,0.026094930499461832,77.44195790632502,7.472305777602279e-07,20.511151680165224,0.0008994613354279061,9.670303489609131e-56
603,771.0,1.8635063419405435,0.010389050446868593,84.89638819913672,7.5649827473433e-07,13.229459683813435,0.00025596816417205055,2.877724147625245e-56
604,772.0,1.8620483274043995,0.04286089848429393,79.93095942871601,5.200175751010148e-07,18.163432222113144,0.0006986032645893855,9.46424776591777e-56
605,773.0,2.052586043698249,0.02322455879662345,90.78579238415364,1.3543432085953286e-06,7.137818669174154,0.000576989834133421,9.088752529866966e-56
606,774.0,3.087554841819157,0.700735455006273,81.15584214278927,2.720793784125502e-07,15.051671460269276,0.004195828036690538,1.6264495992559173e-54
607,775.0,4.314336467216437,0.11907535190289294,91.52948903861599,5.826603063631008e-06,4.023042438026213,0.014050877635440143,2.5976894447103888e-54
608,776.0,3.844227178385239,0.9243296744255511,81.32757700898354,1.066054125393458e-06,13.877746961310446,0.026118110841059763,6.623704582057929e-54
